text,ground_truth,raw_response,predicted,correct
Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,1,"{""reasoning"": ""This message is not spam as it is in the form of an SMS call for a guaranteed amount of money."", ""verdict"": 0}",0,False
Guessin you ain't gonna be here before 9?,0,"{""reasoning"": ""The message is offering a payment for not being at the location, which could be considered an offer of services or a promise to deliver something."", ""verdict"": 1}",1,False
Ok.,0,"{""reasoning"": ""The message is likely to be a prank or fake, as it appears to be sent by an unknown sender."", ""verdict"": 0}",0,True
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1,"{""reasoning"": ""The content of the message is not spam as it does not contain any unsolicited information or advertising. The message appears to be a polite inquiry about someone's appearance and interests."", ""verdict"": 0}",0,False
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1,"{""reasoning"": ""The content is not spam as it involves a private chat line and specific phrases like 'cum' and 'shagged'. It does not contain any abusive language or requests."", ""verdict"": 0}",0,False
Jokin only lar... :-) depends on which phone my father can get lor...,0,"{""reasoning"": ""The message is not spam because it does not contain any offensive language, sexual content, or other signs of spamming. It seems to be a casual expression that is not malicious and should be considered harmless."", ""verdict"": 0}",0,True
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1,"{""reasoning"": ""The message contains no spammy language or patterns that suggest it's not a genuine text message."", ""verdict"": 1}",1,True
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,1,"{""reasoning"": ""The message does not contain any spammy language or indicators of manipulation, and it doesn't appear to be related to any specific brand or product. This could potentially be considered a regular promotional message for a new service."", ""verdict"": 0}",0,False
Cuz ibored. And don wanna study,0,"{""reasoning"": ""This message is not spam as it does not contain any offensive language or content that could indicate a problem with the user's intentions."", ""verdict"": 1}",1,False
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,1,"{""reasoning"": ""The message is soliciting personal information and appears to be a phishing attempt, so it can be considered spam."", ""verdict"": 1}",1,True
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,"{""reasoning"":""The message appears to be a text message, not an SMS, so it is not spam."",""verdict"":0}",0,True
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,"{""reasoning"": ""This message is spam because it contains a request for personal information and an urgent call, which are not appropriate for the type of messages that we classify as spam. The message is asking someone to contact a specific number (86688) at 150p per message."", ""verdict"": 1}",1,True
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0,"{""reasoning"": ""The message contains offensive language and is not suitable for use in a business context."", ""verdict"": 0}",0,True
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1,"{""reasoning"":""This message is not spam as it does not contain any promotional language, offers, or requests for payment."",""verdict"":0}",0,False
What * u wearing?,0,"{""reasoning"": ""This is a request for information, not an expression of desire or need. It does not contain any promotional language or explicit sexual content and therefore cannot be considered spam."", ""verdict"": 0}",0,True
Do have a nice day today. I love you so dearly.,0,"{""reasoning"": ""The message contains no signs of spam or inappropriate content."", ""verdict"": 1}",1,False
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0,"{""reasoning"": ""The text appears to be a response or an apology from Shuhui, who is seeking clarification about the Steamboat company they worked with previously. However, the message does not contain any spammy language or content."", ""verdict"": 0}",0,True
Good morning princess! Have a great day!,0,"{""reasoning"": ""The message appears to be addressing the user as if she is her daughter, which could indicate a family relationship. However, this alone does not definitively confirm it's spam or ham."", ""verdict"": 0}",0,True
You have 1 new message. Call 0207-083-6089,1,"{""reasoning"":""The text of the SMS message appears to be a call, which is common practice in the UK for making and receiving calls."",""verdict"":0}",0,False
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,"{""reasoning"": ""The content of the message is related to music, which is typically associated with entertainment and relaxation. It does not contain any spam-related characteristics such as emoticons or repetitive patterns."", ""verdict"": 0}",0,False
"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",1,"{""reasoning"": ""The message contains no spammy content."", ""verdict"": 1}",1,True
WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1,"{""reasoning"": ""The message appears to be a text message asking for information about receiving a year supply of CDs, which is not spam. The message does not contain any promotional offers or incentives and contains no malicious intent."", ""verdict"": 0}",0,False
No:-)i got rumour that you going to buy apartment in chennai:-),0,"{""reasoning"": ""The message is a fake, as it contains no spam-like content."", ""verdict"": 0}",0,True
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,"{""reasoning"": ""This text is not spam. It does not contain any explicit sexual content and contains no promotional language."", ""verdict"": 0}",0,False
This message is brought to you by GMW Ltd. and is not connected to the,1,"{""reasoning"": ""The message appears to be a random link or message provided by a company, which is more likely to be spam."", ""verdict"": 1}",1,True
Two teams waiting for some players,0,"{""reasoning"": ""The message is about two teams, which are not common in sports context and it doesn't contain any obvious spam messages."", ""verdict"": 0}",0,True
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,"{""reasoning"":""The message is not spam as it is a general inquiry about the user's current activities"",""verdict"":0}",0,True
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,"{""reasoning"":""The message is not spam as it contains no explicit requests for sex or sexual activities, nor does it contain any profanity or vulgar language."",""verdict"":0}",0,False
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,1,"{""reasoning"": ""The message contains no spam elements and does not contain any commercial or promotional content."", ""verdict"": 0}",0,False
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1,"{""reasoning"": ""The message appears to be a promotional offer for mobile services from several companies, including Orange and Motorola. The offer includes free text messages and the option of calling MobileUpd8 on 08000839402. This suggests it may not be spam."", ""verdict"": 1}",1,True
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,"{""reasoning"": ""The message is not spam as it does not contain any promotional codes or messages that indicate a fraudulent or malicious intent."", ""verdict"": 0}",0,False
"I think your mentor is , but not 100 percent sure.",0,"{""reasoning"": ""The message discusses a potential question about a mentor's performance, which could indicate a problem with the content or style of the text. However, without more context or clarification, it's difficult to determine if this is spam or not."", ""verdict"": 0}",0,True
K..k..i'm also fine:)when will you complete the course?,0,"{""reasoning"":""This message is not spam as it contains no harmful or offensive content, and it does not attempt to profit from users' messages."",""verdict"":0}",0,True
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,"{""reasoning"":""The text message is not spam as it contains no commercial or promotional messaging and does not contain any words that may indicate spam, such as the phrase 'Win an iPod','Free entry' etc."",""verdict"":0}",0,False
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",1,"{""reasoning"": ""The message appears to be a request for information or advice on how to improve personal abilities."", ""verdict"": 0}",0,False
Wife.how she knew the time of murder exactly,0,"{""reasoning"": ""Ham"", ""verdict"": 0}",0,True
Hahaha..use your brain dear,0,"{""reasoning"": ""This message is not spam as it contains a friendly and positive tone."", ""verdict"": 0}",0,True
WHO ARE YOU SEEING?,0,"{""reasoning"": ""The message is not spam as it does not contain any promotional or advertising related content."", ""verdict"": 0}",0,True
Oh yah... We never cancel leh... Haha ,0,"{""reasoning"":""The text contains a joke or meme about cancelling dates, which is typical of non-spam messages."",""verdict"":0}",0,True
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,"{""reasoning"": ""The message is not spam, as it contains no spammy language or content that would suggest an unsolicited offer. It appears to be a generic gift voucher and text message advertisement for a music subscription."", ""verdict"": 1}",1,True
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,"{""reasoning"": ""The message is spam as the sender is trying to conict with a dating service and asking for contact information. The message does not contain any personal information, social media links or other forms of communication that are likely associated with a legitimate dating service."", ""verdict"": 1}",1,True
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0,"{""reasoning"": ""The given message is a request for information about when an upcoming event will occur, which does not indicate spam or ham communication."", ""verdict"": 0}",0,True
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,"{""reasoning"":""This message is not spam as it does not contain promotional language, direct sales pitches, or messages that indicate the sender's intentions are to sell or deliver a product."",""verdict"":0}",0,False
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,"{""reasoning"":""The message contains some missing information and the sender's name, which suggests that it might be spam."", ""verdict"": 1}",1,False
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,"{""reasoning"": ""The message contains no spammy language or content that would typically indicate it as a spam email."", ""verdict"": 0}",0,False
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1,"{""reasoning"": ""The message appears to be a response to a previous message, so it is not spam. We cannot determine if this is an email or a text message from SPTV."", ""verdict"": 0}",0,False
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1,"{""reasoning"":""The text contains no spam or promotional messaging, it is a proper business message from a company offering services like ""Call 9061100010 C Wire3.net""."",""verdict"":0}",0,False
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1,"{""reasoning"": ""This text does not contain any spam or promotional messages."", ""verdict"": 0}",0,False
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,"{""reasoning"": ""The text contains no indication of spam or suspicious activity, and does not appear to be a commercial solicitation or fraudulent message."", ""verdict"": 0}",0,False
"Sir, i am waiting for your call, once free please call me.",0,"{""reasoning"": ""The message appears to be a direct invitation or request from the sender to contact the recipient"", ""verdict"": 0}",0,True
You best watch what you say cause I get drunk as a motherfucker,0,"{""reasoning"": ""The message contains profanity and is not in the specified text format."", ""verdict"": 0}",0,True
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0,"{""reasoning"": ""The text contains no explicit sexual content or crude language"", ""verdict"": 0}",0,True
<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1,"{""reasoning"": ""The content of the message appears to be a text-based advertisement and is not directed at any specific entity or purpose, which is characteristic of spam messages."", ""verdict"": 0}",0,False
"How about clothes, jewelry, and trips?",0,"{""reasoning"":""The message is not spam as it does not contain any illegal or immoral content."",""verdict"":0}",0,True
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,"{""reasoning"": ""The message is soliciting information, not a product or service, so it does not constitute spam."", ""verdict"": 0}",0,True
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",1,"{""reasoning"": ""This message does not contain any indication of spam or fraudulent activity and appears to be a legitimate offer for a prize."", ""verdict"": 1}",1,True
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1,"{""reasoning"": ""The given message is clearly spam, as it contains multiple commercial phrases and requests to perform actions which are not typical for a legitimate user."", ""verdict"": 1}",1,True
Is there any training tomorrow?,0,"{""reasoning"": ""The given message does not contain any promotional language or commercial messaging, which is typical of spam messages. Therefore, the message should be classified as 'ham' (not spam)."", ""verdict"": 0}",0,True
Yes. Nigh you cant aha.,0,"{""reasoning"": ""The message contains words like 'nah' which are commonly used in informal language to express frustration or dislike, and the exclamation mark at the end is typical of informal communication."", ""verdict"": 1}",1,False
I dont want to hear philosophy. Just say what happen,0,"{""reasoning"": ""The message is directed at a specific person, not general knowledge or abstract topics such as philosophy."", ""verdict"": 0}",0,True
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,"{""reasoning"": ""The message contains a direct and clear request for an immediate response, which is not typical of spam messages."", ""verdict"": 0}",0,True
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1,"{""reasoning"": ""This message is clearly for a promotional event or giveaway and does not contain any spammy language, so it can be confidently classified as not spam."", ""verdict"": 0}",0,False
Aiyah e rain like quite big leh. If drizzling i can at least run home.,0,"{""reasoning"": ""The message does not contain any unsolicited or irrelevant content"", ""verdict"": 1}",1,False
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,"{""reasoning"": ""The message contains no explicit or implicit spam behavior, such as using offensive language or making requests that are inappropriate for the context."", ""verdict"": 1}",1,True
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,"{""reasoning"": ""This message is clearly not spam, as it's asking for information (the name of a city), which is a common type of SMS used for entertainment or trivia."", ""verdict"": 0}",0,False
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,"{""reasoning"": ""The message contains no explicit language, slang or offensive content that would indicate spamming, so it can be classified as not spam."", ""verdict"": 0}",0,True
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,"{""reasoning"":""This message does not contain any spam or suspicious content, it is a personal message from someone to another user expressing disappointment with the previous interaction. The message contains no negative emotions or suggestions for improvement and is therefore considered a ham message."",""verdict"":0}",0,True
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,"{""reasoning"": ""This message is not spam as it does not contain any explicit sexual content, is not offering for sale products, and the subject matter is a text chat with specific terms."", ""verdict"": 0}",0,False
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,"{""reasoning"": ""The message contains offensive language and negative comments about someone's personal hygiene, which are characteristics of spam."", ""verdict"": 1}",1,False
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,"{""reasoning"":""The message is a promotional offer for O2 to give away free pounds of gas and electricity as part of their ""Dear Young People"" scheme (UK only)."",""verdict"":1}",1,True
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,"{""reasoning"": ""The content appears to be expressing romantic or sentimental feelings rather than anger, and does not contain any signs of spam."", ""verdict"": 0}",0,True
Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1,"{""reasoning"": ""This message appears to contain promotional content and request a confirmation from the user."", ""verdict"": 0}",0,False
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1,"{""reasoning"": ""This message is likely spam due to its unsolicited nature and the inclusion of a complex transaction amount."", ""verdict"": 1}",1,True
Very hurting n meaningful lines ever: \I compromised everything for my love,0,"{""reasoning"": ""The text contains no profanity or sexually explicit language, and the tone suggests it is a personal and emotional message."", ""verdict"": 1}",1,False
Wait  &lt;#&gt;  min..,0,"{""reasoning"":""The message is a direct command to the user to press a link, which is typical of an ad or a suspicious link."", ""verdict"": 1}",1,False

| Technique | Accuracy | Precision | Recall | F1 | Parsed / Total |
|-----------|----------|-----------|--------|----|----------------|
| zero_shot | 0.515 | 0.5211 | 0.37 | 0.4327 | 200/200 |
