text,ground_truth,raw_response,predicted,correct
"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0,"{""reasoning"": ""No urgent language, no prize promise, no links or premium phone numbers, no unsolicited commercial offers."", ""verdict"": 0}",0,True
Let me know when you've got the money so carlos can make the call,0,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,"{""reasoning"": ""No urgent language, no prize promise, no links, and personal message. Therefore the SMS is spam."", ""verdict"": 1}",1,False
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,1,"{""reasoning"": ""Step1: 'SUMMER' is urgent and refers to a chat or flirt with sexy singles in your area. Step2: no prize mentioned. Step3: short code 80086. No links provided. No personal messages or unsolicited commercial offers. Spam."", ""verdict"": 0}",0,False
Thank you baby! I cant wait to taste the real thing...,0,"{""reasoning"": ""Step1: No urgency. Step2: no prize or money promises. Step3: no links. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
"They can try! They can get lost, in fact. Tee hee",0,"{""reasoning"": ""Step1: 'They can' is urgent. Step2: no prize/offer. Step3: no links. Step4: unsolicited commercial offer. Spam."", ""verdict"": 0}",0,True
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,"{""reasoning"": ""Step1: No urgency, Step2: no prize mentioned. Step3: links provided in ""To stop go2 notxt.co.uk"". Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,"{""reasoning"": ""Step1: 'Screaming' is urgent. Step2: no prize mentioned or money promised. Step3: unsolicited links/premium phone numbers. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",1,"{""reasoning"": ""Step1: 'As a valued customer' is urgent. Step2: 'you are pleased to advise' is positive language. Step3: 'following recent review of your Mob No.' is factual information about the user's Mob No., no prize mentioned. Step4: 'you are awarded with a å£1500 Bonus Prize, call 09066364589' is financial information about the payout. Spam."", ""verdict"": 1}",1,True
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,"{""reasoning"": ""Step1: 'apply' is urgent. Step2: future employment opportunities. Step3: no links. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
Its a part of checking IQ,0,"{""reasoning"": ""Step1: No urgency. Step2: No prize. Step3: No links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,"{""reasoning"": ""Step1: 'Riped of' is urgent. Step2: premium phone number 08717509990. Step3: no links, no money promises. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,True
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,"{""reasoning"": ""No urgency language, no prize or money promises, no suspicious links or premium phone numbers, only personal message. Spam."", ""verdict"": 1}",1,True
I HAVE A DATE ON SUNDAY WITH WILL!!,0,"{""reasoning"": ""No urgency mentioned, no prize offered, no links provided, no premium number used."", ""verdict"": 0}",0,True
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,"{""reasoning"": ""Step1: Urgency language found. Step2: No prize mentioned. Step3: Links not provided. Step4: Unsolicited commercial offer. Ham."", ""verdict"": 0}",0,True
WHITE FUDGE OREOS ARE IN STORES,0,"{""reasoning"": ""Step1: 'White Fudge Oreos' is urgent and not a prize or money promise."", ""verdict"": 0}",0,True
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,"{""reasoning"": ""Step1: 'claim' is urgent and the text mentions 'Drink Us UK'. Step2: 'Bronze Med Holiday' is mentioned in a previous message sent to this address. Step3: no links or premium phone numbers, it's a simple request for information. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,1,"{""reasoning"": ""No spam indicator found."", ""verdict"": 0}",0,False
Guessin you ain't gonna be here before 9?,0,"{""reasoning"": ""Step1: no urgency. Step2: no prize or money mentioned. Step3: no links. Step4: unsolicited commercial offer. Ham."", ""verdict"": 0}",0,True
Ok.,0,"{""reasoning"": ""No urgent language, no prize mentioned, links or premium phone number found, unsolicited commercial offer."", ""verdict"": 0}",0,True
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1,"{""reasoning"": ""Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1,"{""reasoning"": ""No urgent or prize related information"", ""verdict"": 0}",0,False
Jokin only lar... :-) depends on which phone my father can get lor...,0,"{""reasoning"": ""Step3: no links, Step4: unsolicited commercial offers. Spam."", ""verdict"": 1}",1,False
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1,"{""reasoning"": ""Step1: 'Congrats!' is urgent. Step2: '1 year special cinema pass for 2' mentions a specific offer with extra benefits, so this could be spam. Step3: no links or premium phone numbers. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,1,"{""reasoning"": ""Step1: 'Free' mentions that it's a free service. Step2: no prize or money promises. Step3: no links. No unsolicited commercial offers mentioned. Spam."", ""verdict"": 0}",0,False
Cuz ibored. And don wanna study,0,"{""reasoning"": ""Step1: 'Cuz' is urgent but not the first word of a sentence. Step2: no prize or money promises. Step3: no links/premium phone numbers. Step4: unsolicited commercial offer, no personal message. Spam."", ""verdict"": 0}",0,True
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,1,"{""reasoning"": ""No urgent language or special prize offered, no links, and no premium number in the message."", ""verdict"": 0}",0,False
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,"{""reasoning"": ""Step1: No urgency. Step2: No prize. Step3: No links. Step4: Personal message. Ham."", ""verdict"": 0}",0,True
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,"{""reasoning"": ""Step3: links mentioned in the message are personal messages and not a premium phone number or spam offer."", ""verdict"": 0}",0,False
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0,"{""reasoning"": ""Step1: 'Parchi' is urgent, Step2: no prize mentioned. Step3: no links/premium number. Step4: unsolicited offer. Spam."", ""verdict"": 0}",0,True
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1,"{""reasoning"": ""The text is a promotional offer for Orange line rental and latest camera phones, which are not related to the user's phone or mobile services."", ""verdict"": 0}",0,False
What * u wearing?,0,"{""reasoning"": ""Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
Do have a nice day today. I love you so dearly.,0,"{""reasoning"": ""Step1: No urgency mentioned. Step2: No prize promised. Step3: No links provided. Step4: Personal message. Ham."", ""verdict"": 0}",0,True
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0,"{""reasoning"": ""No urgency language detected, no prize promises, no links, no suspicious commercial offer."", ""verdict"": 0}",0,True
Good morning princess! Have a great day!,0,"{""reasoning"": ""No urgency, no prize offered, no links or premium numbers mentioned, just an ordinary message."", ""verdict"": 0}",0,True
You have 1 new message. Call 0207-083-6089,1,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,"{""reasoning"": ""No spam indicators found."", ""verdict"": 0}",0,False
"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",1,"{""reasoning"": ""No urgent language or prize promises found."", ""verdict"": 0}",0,False
WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1,"{""reasoning"": ""Step1: 'WIN' is urgent. Step2: year supply of CDs offer (£4 a store). Step3: £500 prize for winning, not in cash. Step4: no links or premium phone numbers. Step5: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,True
No:-)i got rumour that you going to buy apartment in chennai:-),0,"{""reasoning"": ""Step2: 'buy' is a prize/offer language. Step3: no links or premium numbers mentioned. Step4: unsolicited offer. Ham."", ""verdict"": 0}",0,True
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,"{""reasoning"": ""Step1: 'Explicit' is urgent. Step2: 'Sex' mentioned in text. Step3: no links, no premium phone number. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
This message is brought to you by GMW Ltd. and is not connected to the,1,"{""reasoning"": ""Step1: 'GMW' is a brand name. Step2: no contact information provided. Step3: no links or premium numbers. Step4: unsolicited commercial offer. Ham."", ""verdict"": 0}",0,False
Two teams waiting for some players,0,"{""reasoning"": ""Step1: No urgency mentioned. Step2: no prize mentioned. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,"{""reasoning"": ""Step1: 'Ran' is urgent. Step2: no prize mentioned. Step3: links provided (4.30). No links or premium number found. Ham."", ""verdict"": 0}",0,True
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,"{""reasoning"": ""Step1: 'want' is urgent. Step2: real dogging location mention. Step3: direct message, not links or premium phone numbers. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,True
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,1,"{""reasoning"": ""Step1: 'YOU' is urgent. Step2: prize mention. Step3: personal message, no links. Step4: unsolicited offer. Spam."", ""verdict"": 1}",1,True
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1,"{""reasoning"": ""Step1: 'Double mins and 1000 txts' is urgent. Step2: Orange tariffs mentioned. Step3: Bluetooth FREE. Step4: unsolicited offer. Spam."", ""verdict"": 1}",1,True
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,"{""reasoning"": ""Step1: No urgency or prize promised. Step2: No links provided. Step3: No premium number mentioned. Step4: Personal message. Ham."", ""verdict"": 0}",0,False
"I think your mentor is , but not 100 percent sure.",0,"{""reasoning"": ""Step1: no urgency. Step2: 'not' 100 percent uncertain. No prize or money mentioned. No links or premium phone numbers. Not a commercial offer. Spam."", ""verdict"": 1}",1,False
K..k..i'm also fine:)when will you complete the course?,0,"{""reasoning"": ""No urgency, no prize or money promises, no links, no premium phone numbers, personal message, unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,"{""reasoning"": ""No urgent language, no prize promises, links or premium number, no personal messages. Spam."", ""verdict"": 1}",1,True
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",1,"{""reasoning"": ""Step1: No urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Wife.how she knew the time of murder exactly,0,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
Hahaha..use your brain dear,0,"{""reasoning"": ""Step2: no prize mentioned, step4: unsolicited commercial offer. Ham."", ""verdict"": 0}",0,True
WHO ARE YOU SEEING?,0,"{""reasoning"": ""Step3: no links."", ""verdict"": 0}",0,True
Oh yah... We never cancel leh... Haha ,0,"{""reasoning"": ""Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,"{""reasoning"": ""Step1: 'XMAS' is urgent. Step2: CD gift vouchers mentioned. Step3: free entry to r £100 weekly draw with txt MUSIC to 87066 TnC. Step4: unsolicited commercial offers. Spam."", ""verdict"": 1}",1,True
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0,"{""reasoning"": ""Step1: 'Next 6 hours' is urgent. Step2: no prize or money promises. Step3: no links. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,False
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,"{""reasoning"": ""Step1: 'Do you want' is urgent. Step2: free minutes mentioned. Step3: free texts and free camcorders claimed. Step4: unsolicited commercial offer (not spam). Spam."", ""verdict"": 1}",1,True
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,"{""reasoning"": ""Step1: There is no urgency language. Step2: No prize mentioned. Step3: No links or premium phone numbers. Step4: All details missing and unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,"{""reasoning"": ""Step1: No urgency."", ""verdict"": 0}",0,False
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1,"{""reasoning"": ""No urgency, no prize, no links, no unsolicited commercial offer. Ham."", ""verdict"": 0}",0,False
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1,"{""reasoning"": ""No urgency language, no prize promises, no links or premium numbers, no unsolicited commercial offers."", ""verdict"": 0}",0,False
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1,"{""reasoning"": ""Step1: 'Mila' is urgent. Step2: age23 is mentioned. Step3: blonde hair. Step4: no links, no premium phone number, no personal message"", ""verdict"": 0}",0,False
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,"{""reasoning"": ""Step1: 'RP176781' is urgent. Step2: no prize. Step3: no links. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
"Sir, i am waiting for your call, once free please call me.",0,"{""reasoning"": ""Step1: 'free' is urgent. Step2: no prize or money promised. Step3: no links. Step4: unsolicited offer. Spam."", ""verdict"": 1}",1,False
You best watch what you say cause I get drunk as a motherfucker,0,"{""reasoning"": ""Step1: 'you' is urgent, Step2: 'drunk as a motherfucker' is a personal statement or curse word."", ""verdict"": 0}",0,True
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0,"{""reasoning"": ""Step1: The text does not contain any urgent language or links to premium phone numbers. Step2: There is no mention of a prize or money promise, so the user is not paying attention to this aspect. Step3: No unsolicited commercial offers are mentioned. All provided information is either personal or does not pertain to anything specific to the text. The text does not show any signs of spam and could be considered normal phone conversation."", ""verdict"": 0}",0,True
<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1,"{""reasoning"": ""Step1: no urgency. Step2: prize reward is £250, not a prize for free entry into a competition. Step3: no links mentioned. No premium phone number provided. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,True
"How about clothes, jewelry, and trips?",0,"{""reasoning"": ""No urgency language."", ""verdict"": 0}",0,True
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,"{""reasoning"": ""Step3: no links. Step4: unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",1,"{""reasoning"": ""Step1: No urgency detected. Step2: Prize reward mentioned. Step3: no links or premium phone numbers. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,False
Is there any training tomorrow?,0,"{""reasoning"": ""Step1: 'Tomorrow' is urgent. Step2: no prize or money promises. Step3: links to training materials not provided. No unsolicited commercial offer. Only personal message. Ham."", ""verdict"": 0}",0,True
Yes. Nigh you cant aha.,0,"{""reasoning"": ""Step1: No urgency mentioned. Step2: No prize offered. Step3: No links provided. Step4: Personal message. Ham."", ""verdict"": 0}",0,True
I dont want to hear philosophy. Just say what happen,0,"{""reasoning"": ""Step1: no urgency. Step2: no prize. Step3: no links. Step4: personal message. Ham."", ""verdict"": 0}",0,True
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,"{""reasoning"": ""Step1: 'call' is urgent. Step2: no premium phone number mentioned. Step3: personal message from user. Ham."", ""verdict"": 0}",0,True
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1,"{""reasoning"": ""Step1: 'WINNER' is urgent. Step2: prize reward mentioned. Step3: premium number 09061701461. Step4: unsolicited commercial. Spam."", ""verdict"": 1}",1,True
Aiyah e rain like quite big leh. If drizzling i can at least run home.,0,"{""reasoning"": ""Step1: Urgency language. Step2: No prize offered. Step3: No links provided. Step4: Unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,"{""reasoning"": ""Step1: 'XMAS Prize draws' is urgent. Step2: £2000 guaranteed prize, no links or premium phone numbers mentioned. Step3: personal message. Ham."", ""verdict"": 0}",0,False
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,"{""reasoning"": ""Step1: 'Win' is urgent. Step2: cash prize mentioned. Step3: short code 82277. No links or premium number found. Spam."", ""verdict"": 0}",0,False
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,"{""reasoning"": ""Step1: No urgency mentioned. Step2: No prize mentioned. Step3: Links mentioned: no. Step4: Personal message, not a commercial offer. Spam."", ""verdict"": 1}",1,False
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,"{""reasoning"": ""Step1: 'GONNAMISSU' is urgent. Step2: no prize mentioned. Step3: no links. Step4: personal message without any specific content or promise. Spam."", ""verdict"": 0}",0,True
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,"{""reasoning"": ""Step2: no prize mentioned. Step3: no links/links provided. Step4: unsolicited commercial offer, not urgent. Spam."", ""verdict"": 1}",1,True
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,"{""reasoning"": ""Step1: 'barely' is urgent. Step2: no prize or money promises. Step3: unsolicited links. Step4: premium phone number 09061701461. Spam."", ""verdict"": 1}",1,False
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,"{""reasoning"": ""No urgency language or prizes/promises. Step1: No Urgency. Step2: No Prize. Step3: No Links/Links. Step4: Personal message. Ham."", ""verdict"": 0}",0,False
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,"{""reasoning"": ""Step1: No urgency in the message. Step2: No prize mentioned or offered for free. Step3: Short code 09061701461 mentioned. Step4: Personal message, not commercial offer. Spam."", ""verdict"": 1}",1,False
Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1,"{""reasoning"": ""Step1: no urgency or prizes mentioned. Step2: no links. Step3: no premium phone numbers. No suspicious links, etc."", ""verdict"": 0}",0,False
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1,"{""reasoning"": ""Step1: 'Urgent' is urgent. Step2: free trip to EuroDisinc Trav, Aco&Entry41. No prize mentioned. Step3: £1000 claim required. No links or premium number. Unsolicited commercial offer. Spam."", ""verdict"": 1}",1,True
Very hurting n meaningful lines ever: \I compromised everything for my love,0,"{""reasoning"": ""Step1: No urgency mentioned. Step2: No prize or money promised. Step3: Links provided, but not explicit links to premium phone numbers. Step4: Unsolicited commercial offer. Spam."", ""verdict"": 1}",1,False
Wait  &lt;#&gt;  min..,0,"{""reasoning"": ""Step1: No urgency. Step2: Prize reward not mentioned. Step3: Premium phone number, no links or premium phones. Step4: Unsolicited offer, spam."", ""verdict"": 0}",0,True

| Technique | Accuracy | Precision | Recall | F1 | Parsed / Total |
|-----------|----------|-----------|--------|----|----------------|
| cot_few_shot | 0.67 | 0.7125 | 0.57 | 0.6333 | 200/200 |
