text,ground_truth,raw_response,predicted,correct
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,"{""reasoning"":""The given text contains a suspicious content about naked people"",""verdict"":0}",0,True
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",1,"{""reasoning"": ""This text contains no urgent language or money promises"", ""verdict"": 0}",0,False
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,"{""reasoning"": ""All the messages in this SMS are not spam because they contain no specific information or urgency that leads to a click. They do not mention any prize, money promises, unsolicited commercial offers, unknown senders, or calls to action such as 'Act now,' 'Limited time,' or 'Hurry.' The text is clear and unambiguous in its purpose, making it unlikely to be spam. Since there are no indicators of being a scam or offering money that can't be claimed, the verdict is 0."", ""verdict"": 0}",0,False
Its a part of checking IQ,0,"{""reasoning"": ""The given message does not contain any urgency language, prize promises, or suspicious links or phone numbers. It appears to be a straightforward inquiry about the meaning and importance of intelligence quotient (IQ). Therefore, it is not spam. The verdict should be 0."", ""verdict"": 0}",0,True
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,"{""reasoning"": ""The message contains no urgency language, offers money, or links to third-party websites. It is clear that this is not spam and should be classified as ham."", ""verdict"": 0}",0,False
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,"{""reasoning"": ""The message contains urgent language (e.g., 'MUST GO!', 'ONLY Å£1') and a phone number (NOKIA to No: 89545) that leads to an unsolicited commercial offer. The sender mentions only £1, which is below the standard internet bill limit of £30 per month. This combination of urgency, phone number, and unsolicited offer indicates spam. Therefore, verdict must be 1."", ""verdict"": 1}",1,True
I HAVE A DATE ON SUNDAY WITH WILL!!,0,"{""reasoning"": ""The message contains a request for a date with Will, which is a common romantic gesture and not typically seen as spam or unsolicited commercial offers."", ""verdict"": 0}",0,True
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,"{""reasoning"": ""Checking for urgency language (e.g., 'Act now', 'Limited time', 'Hurry') → verdict=1"", ""verdict"": 1}",1,False
WHITE FUDGE OREOS ARE IN STORES,0,"{""reasoning"": ""The phrase 'White Fudge Oreos are in stores' is a general phrase that does not contain any specific urgency language, prize promises, suspicious links, unsolicited commercial offers or unknown senders. It could be an everyday expression, but it doesn't suggest the use of spam indicators."", ""verdict"": 0}",0,True
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,"{""reasoning"": ""The sender claims to be Sunshine Holidays and provides contact details for the recipient."", ""verdict"": 0}",0,False
Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,1,"{""reasoning"": ""The message contains urgent language ('FreeFone' and 'Call'), which is characteristic of spam, and offers a cash or gift guarantee. The offer is made in a call for action format (CFA). A live operator's name should appear as an invitation. The message does not contain any suspicious links or phone numbers."", ""verdict"": 1}",1,True
Guessin you ain't gonna be here before 9?,0,"{""reasoning"": ""The message contains a direct request for action ('I'm not going to be here until 9') which is common in a scam situation."", ""verdict"": 1}",1,False
Ok.,0,"{""reasoning"": ""Step 3 found a suspicious link, so there's no unsolicited commercial offer or unknown senders."", ""verdict"": 0}",0,True
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1,"{""reasoning"": ""Scent or perfume can suggest brand and hence may indicate spam. However, here we don't see any scent/fragrance associated with the message."", ""verdict"": 0}",0,False
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1,"{""reasoning"": ""The message contains no spam indicators and is not a direct commercial offer or unsolicited personal contact."", ""verdict"": 0}",0,False
Jokin only lar... :-) depends on which phone my father can get lor...,0,"{""reasoning"": ""The text is not in English, so it cannot be classified as spam or ham. It may contain irrelevant content that doesn't help distinguishing between the two categories."", ""verdict"": 0}",0,True
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1,"{""reasoning"": ""The given text contains a clear spam indicator, which is the presence of an unsolicited commercial offer or a call to action. There are no other words or phrases that would indicate any form of legitimate content or communication."", ""verdict"": 1}",1,True
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,1,"{""reasoning"": ""The text contains no indication of any urgency, prize, money promises, or suspicious links or phone numbers."", ""verdict"": 0}",0,False
Cuz ibored. And don wanna study,0,"{""reasoning"": ""The given message is not spam as it does not contain any urgent language, money promises, suspicious links, or unknown senders. Therefore, the verdict is 0."", ""verdict"": 0}",0,True
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,1,"{""reasoning"": ""The text contains no urgency language or offers for money, and there are no suspicious links or phone numbers."", ""verdict"": 0}",0,False
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,"{""reasoning"":""The given SMS contains a U.S. government contact number and does not include any spam or unsolicited commercial offers, so it is likely not spam."",""verdict"":0}",0,True
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,"{""reasoning"": ""The text contains no spam indicators."", ""verdict"": 0}",0,False
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0,"{""reasoning"": ""The message appears to be an emergency or urgent call, which is not typical for a ham (non-spam) SMS."", ""verdict"": 0}",0,True
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1,"{""reasoning"": ""The text is not spam because it contains no urgent language, prize promises, suspicious links, unsolicited commercial offers, or unknown senders. It's a clear offer for free phones and rental services."", ""verdict"": 0}",0,False
What * u wearing?,0,"{""reasoning"": ""I can't determine if it's spam or not based on the provided text. The question is missing in full."", ""verdict"": 0}",0,True
Do have a nice day today. I love you so dearly.,0,"{""reasoning"": ""The text contains no urgency language, prize promises, suspicious links, or unknown senders, and there are no indications of spam or unsolicited commercial offers."", ""verdict"": 0}",0,True
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0,"{""reasoning"": ""The text mentions a message asking to change an offer or service, which is not typical for spam emails."", ""verdict"": 0}",0,True
Good morning princess! Have a great day!,0,"{""reasoning"": ""The message appears to be about greeting, which is typical for daily messages. It does not contain any urgent language or money promises that could indicate spamming. There are no suspicious links or phone numbers. Therefore, the message can be classified as ham."", ""verdict"": 0}",0,True
You have 1 new message. Call 0207-083-6089,1,"{""reasoning"": ""No spam indicators found in the given SMS. It does not contain any urgency language, prize or money promises, suspicious links, unsolicited commercial offers, or unknown senders."", ""verdict"": 0}",0,False
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,"{""reasoning"": ""The message contains a link with a list of songs, which is typical of spam messages."", ""verdict"": 1}",1,True
"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",1,"{""reasoning"": ""The text contains no urgent language, prize or money promises, suspicious links, unsolicited commercial offers, unknown senders or any clues about spam"", ""verdict"": 0}",0,False
WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1,"{""reasoning"": ""Step 1: The text contains the word 'Win', which indicates it is a purchase. Step 2: There are no obvious money promises or prizes mentioned. Step 3: The sender seems to be offering a gift card for free shopping. Step 4: None of these steps suggest any suspicious activity, making them fail. Verdict: 0"", ""verdict"": 0}",0,False
No:-)i got rumour that you going to buy apartment in chennai:-),0,"{""reasoning"": ""The text contains no explicit messages or content that would indicate it as spam."", ""verdict"": 0}",0,True
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,"{""reasoning"": ""The text contains no urgency language, no prize or money promises, no suspicious links or phone numbers, and no unsolicited commercial offers. It also does not include any spam indicators."", ""verdict"": 0}",0,False
This message is brought to you by GMW Ltd. and is not connected to the,1,"{""reasoning"": ""The text mentions that this is a ""GMW Ltd."" message, which does not appear to be connected to anything in particular."", ""verdict"": 0}",0,False
Two teams waiting for some players,0,"{""reasoning"": ""Both sentences convey a message about two groups of people, but they are not directed at the same audience or topic."", ""verdict"": 0}",0,True
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,"{""reasoning"": ""Steps 2 and 3 check for prize or money promises, but there is no mention of winning a prize or earning money."", ""verdict"": 0}

{""reasoning"": ""The message does not contain any urgency language or other clues that suggest it may be spam."", ""verdict"": 1}",0,True
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,"{""reasoning"": ""The message contains a call for action, like 'Want real Dogging locations' and 'Join the UK's largest Dogging Network', which are common signs of spam."", ""verdict"": 1}",1,True
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,1,"{""reasoning"": ""Step 1: Check for urgency language (e.g., 'Act now', 'Limited time') - No urgency language found."", ""verdict"": 0}, {""reasoning"": ""Step 2: Check for prize or money promises (e.g., 'You won', 'Free gift', 'Cash prize') - No specific mention of a money prize or winning information."", ""verdict"": 0}, {""reasoning"": ""Step 3: Check for suspicious links or phone numbers. No suspicious link found, only an official Vodafone website."", ""verdict"": 0}, {""reasoning"": ""Step 4: Check for unsolicited commercial offers or unknown senders. No unsolicited offer found."", ""verdict"": 0}",0,False
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1,"{""reasoning"": ""Orange offer is for free with a minimum of 1000 minutes"", ""verdict"": 0}",0,False
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,"{""reasoning"": ""The email contains no urgency language or prize promises and is a clear advertisement for a Costa Del Sol holiday with an offer of up to £5000. It also includes contact information such as a phone number (090 500 90044) and addresses, which are typical in marketing materials."", ""verdict"": 1}",1,True
"I think your mentor is , but not 100 percent sure.",0,"{""reasoning"": ""The text mentions ""mentor"", which suggests it's about a person, and the phrase ""but not 100 percent sure"" indicates uncertainty or doubt, both are typical of spam messages."", ""verdict"": 1}",1,False
K..k..i'm also fine:)when will you complete the course?,0,"{""reasoning"": ""The text mentions a person saying they are okay, and then asks about when the course will end, which could indicate that there is no urgency or money promise."", ""verdict"": 0}",0,True
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,"{""reasoning"": ""Let's break this down step-by-step based on the given content:"", ""verdict"": 0}",0,False
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",1,"{""reasoning"": ""The text contains no urgent language or prize promises, and the sender's tone appears friendly rather than aggressive or intimidating. Therefore, we can conclude that this is not spam."", ""verdict"": 0}",0,False
Wife.how she knew the time of murder exactly,0,"{""reasoning"": ""There is no indication in the message that it's spam or fraudulent, and there are no suspicious links or phone numbers present. Therefore, this can be classified as ham."", ""verdict"": 0}",0,True
Hahaha..use your brain dear,0,"{""reasoning"": ""The given message appears to be a joke or play on words, containing 'hahaha', which is generally not used in SMS communication, indicating it's most likely spam."", ""verdict"": 1}",1,False
WHO ARE YOU SEEING?,0,"{""reasoning"": ""The message seems to be about a prize or money, which could be a scam. However, I cannot confirm the authenticity of the message as it is unclear if there are any clues that could indicate spam."", ""verdict"": 0}",0,True
Oh yah... We never cancel leh... Haha ,0,"{""reasoning"": ""The message is clearly a joke or play on words, lacking any urgency language or other indicators of spam."", ""verdict"": 0}",0,True
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,"{""reasoning"": ""The given text contains a prize of 500 CD gift vouchers and a free entry for the weekly draw lottery, both of which are unsolicited offers. The only part that matches with step 2 of the rule is 'You won', but it is not offered as an award. The offer claims to have a cash prize of 150 euros and a weekly draw lottery ticket, but it does not specify any specific winner or a unique identifier associated with the offer. This seems like an unsolicited commercial offer, so it can be classified as spam."", ""verdict"": 1}",1,True
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,"{""reasoning"": ""The text message contains a direct message asking for an invitation or confirmation to contact the sender, which indicates that the sender may be trying to sell or offer services using fraudulent means."", ""verdict"": 0}",0,False
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0,"{""reasoning"": ""The text is a message asking for an action to be taken, which is unsolicited and unprofessional. It contains no urgency language, prize promises, or suspicious links or phone numbers, so it cannot be classified as spam or ham."", ""verdict"": 0}",0,True
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,"{""reasoning"": ""None of the above criteria are met by the given SMS."", ""verdict"": 0}",0,False
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,"{""reasoning"":""Sender has unsolicited commercial offer or unknown sender, therefore this message is spam"",""verdict"":1}",1,False
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,"{""reasoning"": ""All steps found no spam indicators"", ""verdict"": 0}",0,False
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1,"{""reasoning"": ""The content of the message is related to hockey, which falls under sports and entertainment categories. Therefore, it can be classified as ham."", ""verdict"": 0}",0,False
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1,"{""reasoning"": ""Some parts of the message are not spam"", ""verdict"": 0}",0,False
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1,"{""reasoning"": ""The text does not contain any spam indicators and appears to be a legitimate message about an invitation for a meet-up or activity."", ""verdict"": 0}",0,False
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,"{""reasoning"":""Step 3 checked if there were any suspicious links or phone numbers."", ""verdict"": 0}",0,False
"Sir, i am waiting for your call, once free please call me.",0,"{""reasoning"": ""The text does not contain any urgency language or prize promises, so it is likely not spam."", ""verdict"": 0}",0,True
You best watch what you say cause I get drunk as a motherfucker,0,"{""reasoning"": ""The text contains no obvious spam indicators such as urgency, money promises or links to unknown senders. It appears to be a direct challenge or criticism of the speaker's actions."", ""verdict"": 0}",0,True
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0,"{""reasoning"": ""All the words used are related to a person being caught up in someone's bad behavior"", ""verdict"": 0}",0,True
<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1,"{""reasoning"": ""The given text contains no urgency language, prize promises, suspicious links or unknown senders."", ""verdict"": 0}",0,False
"How about clothes, jewelry, and trips?",0,"{""reasoning"": ""The message is asking for suggestions related to clothing, jewelry, or travel, which are not typical topics of a chat. It does not contain any urgent language, money promises, suspicious links, or unknown senders, so it cannot be classified as spam."", ""verdict"": 0}",0,True
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,"{""reasoning"": ""The message contains unsolicited commercial offer or unknown sender."", ""verdict"": 0}",0,True
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",1,"{""reasoning"": ""Step 1: The text mentions winning a prize and offers to contact the sender, which indicates it might be spam. Step 2: There is no specific mention of an offer or promise that could imply prize money, so it's not suspicious. However, the language used (e.g., ""claim is easy"") suggests an unsolicited commercial offer. Step 3: The text has a phone number in it, which can be considered as a potential lead for contact. This does not necessarily indicate spam, but it could point to something that might be a scam or phishing attempt."", ""verdict"": 0}",0,False
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1,"{""reasoning"": ""The message contains an unsolicited commercial offer, which is clearly indicative of spam."", ""verdict"": 1}",1,True
Is there any training tomorrow?,0,"{""reasoning"": ""The question is asking about something that does not exist, such as a future event, which would be considered spam. Thus, the answer should be '1' (spam)."", ""verdict"": 1}",1,False
Yes. Nigh you cant aha.,0,"{""reasoning"": ""The message contains no urgent language, offers, or links to unknown senders."", ""verdict"": 0}",0,True
I dont want to hear philosophy. Just say what happen,0,"{""reasoning"": ""The given text does not contain any urgency language, prize promises, or suspicious links or phone numbers, and it is not a commercial offer for a gift or cash. Therefore, this message does not appear to be spam."", ""verdict"": 0}",0,True
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,"{""reasoning"": ""All steps found no spam indicators"", ""verdict"": 0}",0,True
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1,"{""reasoning"": ""Step 1: Check for urgency language - 'Winners' is an important word, but the content does not seem urgent or specific enough."", ""verdict"": 0}, {""reasoning"": ""Step 2: Check for prize or money promises - The text mentions a prize reward. However, it also specifies a call to claim, which might be perceived as unsolicited and potentially misleading."", ""verdict"": 0}, {""reasoning"": ""Step 3: Check for suspicious links or phone numbers - There are no apparent links or phone numbers in the text."", ""verdict"": 0}, {""reasoning"": ""Step 4: Check for unsolicited commercial offers or unknown senders - The text does not contain any indications of an unsolicited commercial offer or an unknown sender."", ""verdict"": 0}]",0,False
Aiyah e rain like quite big leh. If drizzling i can at least run home.,0,"{""reasoning"": ""The text contains no urgency language, no prize or money promises, no suspicious links or phone numbers, and no unsolicited commercial offers or unknown senders."", ""verdict"": 0}",0,True
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,"{""reasoning"": ""U.S. government is offering a prize of $2,000 in exchange for U. This is an example of spam as it contains elements that are not typical or unexpected (e.g., money promises). It also features the U.S. government's symbol and has no other suspicious elements."", ""verdict"": 1}",1,True
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,"{""reasoning"": ""The text seems to be asking for information about Australia, which is not spam as it does not contain any urgent language, money promises, or suspicious links."", ""verdict"": 0}",0,False
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,"{""reasoning"": ""The content suggests an email requesting an appointment or shopping address, which is a common scam and not associated with a legitimate business or personal relationship."", ""verdict"": 0}",0,True
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,"{""reasoning"": ""The message contains a prize or money promise, which is a sign of spam. It also mentions a broken contract and a negative sentiment."", ""verdict"": 1}",1,False
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,"{""reasoning"": ""The message contains no urgency language, is not a prize offer, and does not suggest any payment or subscription."", ""verdict"": 0}",0,False
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,"{""reasoning"": ""The message contains no urgency language, offers money, or links to unknown senders. The message is likely spam due to the repeated mention of shoes and excessive shoe count."", ""verdict"": 1}",1,False
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,"{""reasoning"":""The text contains a clear offer to receive 2.50 pounds free call credit from O2 and to have details of the great offers. It also includes a phone number in 'Hurry' urgency language."", ""verdict"": 1}",1,True
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,"{""reasoning"": ""I found no signs of spam in the given SMS."", ""verdict"": 0}",0,True
Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1,"{""reasoning"": ""Urgency language found, and a message containing 'PICSFREE1' with the keywords, both of which are spam indicators."", ""verdict"": 1}",1,True
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1,"{""reasoning"": ""Urgency language found"", ""verdict"": 1}
The given SMS contains an urgency prompt with a specific time frame (Urgent), which is generally considered spam by the system. The sender mentions they received a reward, which also suggests it's not ham but spam. Therefore, I must conclude this as spam.",1,True
Very hurting n meaningful lines ever: \I compromised everything for my love,0,"{""reasoning"": ""The text contains no explicit threats, insults or other forms of offensive language which would indicate spammer intent."", ""verdict"": 0}",0,True
Wait  &lt;#&gt;  min..,0,"{""reasoning"": ""The message does not contain any urgency language, prize promises or suspicious links or phone numbers."", ""verdict"": 0}",0,True

| Technique | Accuracy | Precision | Recall | F1 | Parsed / Total |
|-----------|----------|-----------|--------|----|----------------|
| cot | 0.505 | 0.5106 | 0.24 | 0.3265 | 200/200 |
